% xData0 , data0, errData0, xTheory0 , theory0
 , , , 16.126, 0.30045831
 , , , 16.148, 0.30045831
 , , , 16.17, 0.30045831
 , , , 16.192, 0.30045831
 , , , 16.214, 0.30045831
 , , , 16.236, 0.30045831
 , , , 16.258, 0.30045831
 , , , 16.28, 0.30045831
 , , , 16.302, 0.30045831
 , , , 16.324, 0.30045831
 , , , 16.346, 0.30045831
 , , , 16.368, 0.30045831
 , , , 16.39, 0.30045831
 , , , 16.412, 0.30045831
 , , , 16.434, 0.30045831
 , , , 16.456, 0.30045831
 , , , 16.478, 0.30045831
 , , , 16.5, 0.30045831
 , , , 16.522, 0.30045831
 , , , 16.544, 0.30045831
 , , , 16.566, 0.30045831
 , , , 16.588, 0.30045831
 , , , 16.61, 0.30045831
 , , , 16.632, 0.30045831
 , , , 16.654, 0.30045831
 , , , 16.676, 0.30045831
 , , , 16.698, 0.30045831
 , , , 16.72, 0.30045831
 , , , 16.742, 0.30045831
 , , , 16.764, 0.30045831
 , , , 16.786, 0.30045831
 , , , 16.808, 0.30045831
 , , , 16.83, 0.30045831
 , , , 16.852, 0.30045831
 , , , 16.874, 0.30045831
 , , , 16.896, 0.30045831
 , , , 16.918, 0.287495788
 , , , 16.94, 0.287495788
 , , , 16.962, 0.287495788
 , , , 16.984, 0.287495788
 , , , 17.006, 0.287495788
 , , , 17.028, 0.287495788
 , , , 17.05, 0.287495788
 , , , 17.072, 0.287495788
 , , , 17.094, 0.287495788
 , , , 17.116, 0.287495788
 , , , 17.138, 0.287495788
 , , , 17.16, 0.287495788
 , , , 17.182, 0.287495788
 , , , 17.204, 0.287495788
 , , , 17.226, 0.287495788
 , , , 17.248, 0.287495788
 , , , 17.27, 0.287495788
 , , , 17.292, 0.287495788
 , , , 17.314, 0.287495788
 , , , 17.336, 0.287495788
 , , , 17.358, 0.287495788
 , , , 17.38, 0.287495788
 , , , 17.402, 0.287495788
 , , , 17.424, 0.287495788
 , , , 17.446, 0.287495788
 , , , 17.468, 0.287495788
 , , , 17.49, 0.287495788
 , , , 17.512, 0.287495788
 , , , 17.534, 0.287495788
 , , , 17.556, 0.287495788
 , , , 17.578, 0.287495788
 , , , 17.6, 0.287495788
 , , , 17.622, 0.287495788
 , , , 17.644, 0.287495788
