% xData0 , data0, errData0, xTheory0 , theory0
 , , , 20.325, 0.0806596055
 , , , 20.35, 0.0806596055
 , , , 20.375, 0.0806596055
 , , , 20.4, 0.0806596055
 , , , 20.425, 0.0806596055
 , , , 20.45, 0.0806596055
 , , , 20.475, 0.0806596055
 , , , 20.5, 0.0806596055
 , , , 20.525, 0.0806596055
 , , , 20.55, 0.0806596055
 , , , 20.575, 0.0806596055
 , , , 20.6, 0.0806596055
 , , , 20.625, 0.0806596055
 , , , 20.65, 0.0806596055
 , , , 20.675, 0.0806596055
 , , , 20.7, 0.0806596055
 , , , 20.725, 0.0806596055
 , , , 20.75, 0.0806596055
 , , , 20.775, 0.0806596055
 , , , 20.8, 0.0806596055
 , , , 20.825, 0.0806596055
 , , , 20.85, 0.0806596055
 , , , 20.875, 0.0806596055
 , , , 20.9, 0.0806596055
 , , , 20.925, 0.0806596055
 , , , 20.95, 0.0806596055
 , , , 20.975, 0.0806596055
 , , , 21, 0.0806596055
 , , , 21.025, 0.0803788382
 , , , 21.05, 0.0803788382
